{ 0, 8, 72 } | Support: 2
{ 0, 8, 73 } | Support: 2
{ 0, 9, 40 } | Support: 2
{ 0, 9, 80 } | Support: 3
{ 0, 11, 18 } | Support: 2
{ 0, 11, 29 } | Support: 2
{ 0, 11, 38 } | Support: 3
{ 0, 11, 86 } | Support: 2
{ 0, 11, 97 } | Support: 2
{ 0, 14, 23 } | Support: 2
{ 0, 14, 47 } | Support: 2
{ 0, 17, 28 } | Support: 2
{ 0, 17, 38 } | Support: 2
{ 0, 18, 38 } | Support: 2
{ 0, 23, 73 } | Support: 2
{ 0, 28, 38 } | Support: 3
{ 0, 28, 87 } | Support: 2
{ 0, 29, 36 } | Support: 2
{ 0, 29, 63 } | Support: 3
{ 0, 34, 38 } | Support: 2
{ 0, 35, 47 } | Support: 2
{ 0, 36, 48 } | Support: 2
{ 0, 38, 71 } | Support: 2
{ 0, 38, 73 } | Support: 2
{ 0, 38, 97 } | Support: 2
{ 0, 40, 80 } | Support: 2
{ 0, 42, 48 } | Support: 2
{ 0, 42, 62 } | Support: 2
{ 0, 42, 66 } | Support: 2
{ 0, 42, 71 } | Support: 2
{ 0, 48, 62 } | Support: 2
{ 0, 48, 66 } | Support: 2
{ 0, 48, 71 } | Support: 2
{ 0, 61, 62 } | Support: 2
{ 0, 61, 63 } | Support: 2
{ 0, 62, 66 } | Support: 2
{ 0, 62, 71 } | Support: 2
{ 0, 63, 72 } | Support: 2
{ 0, 63, 73 } | Support: 2
{ 0, 66, 71 } | Support: 2
{ 0, 69, 78 } | Support: 2
{ 0, 72, 73 } | Support: 2
{ 0, 73, 86 } | Support: 2
{ 0, 73, 88 } | Support: 2
{ 0, 73, 97 } | Support: 2
{ 3, 5, 36 } | Support: 2
{ 3, 5, 40 } | Support: 2
{ 3, 5, 68 } | Support: 3
{ 3, 5, 71 } | Support: 2
{ 3, 5, 87 } | Support: 2
{ 3, 5, 95 } | Support: 2
{ 3, 7, 11 } | Support: 2
{ 3, 7, 24 } | Support: 4
{ 3, 7, 27 } | Support: 2
{ 3, 7, 38 } | Support: 4
{ 3, 7, 47 } | Support: 2
{ 3, 7, 83 } | Support: 4
{ 3, 7, 85 } | Support: 3
{ 3, 7, 95 } | Support: 2
{ 3, 8, 20 } | Support: 2
{ 3, 8, 23 } | Support: 2
{ 3, 8, 36 } | Support: 2
{ 3, 8, 38 } | Support: 3
{ 3, 8, 43 } | Support: 2
{ 3, 8, 48 } | Support: 3
{ 3, 8, 60 } | Support: 2
{ 3, 8, 61 } | Support: 3
{ 3, 8, 63 } | Support: 4
{ 3, 8, 72 } | Support: 2
{ 3, 8, 80 } | Support: 2
{ 3, 8, 87 } | Support: 2
{ 3, 8, 93 } | Support: 2
{ 3, 9, 17 } | Support: 2
{ 3, 9, 29 } | Support: 4
{ 3, 9, 31 } | Support: 2
{ 3, 9, 38 } | Support: 2
{ 3, 9, 48 } | Support: 3
{ 3, 9, 61 } | Support: 2
{ 3, 9, 63 } | Support: 3
{ 3, 9, 69 } | Support: 3
{ 3, 9, 74 } | Support: 2
{ 3, 9, 78 } | Support: 3
{ 3, 9, 81 } | Support: 2
{ 3, 9, 87 } | Support: 2
{ 3, 9, 95 } | Support: 2
{ 3, 10, 39 } | Support: 2
{ 3, 10, 62 } | Support: 2
{ 3, 11, 14 } | Support: 4
{ 3, 11, 17 } | Support: 2
{ 3, 11, 21 } | Support: 2
{ 3, 11, 23 } | Support: 2
{ 3, 11, 24 } | Support: 3
{ 3, 11, 28 } | Support: 2
{ 3, 11, 38 } | Support: 4
{ 3, 11, 40 } | Support: 3
{ 3, 11, 48 } | Support: 4
{ 3, 11, 61 } | Support: 3
{ 3, 11, 62 } | Support: 3
{ 3, 11, 63 } | Support: 2
{ 3, 11, 69 } | Support: 2
{ 3, 11, 72 } | Support: 3
{ 3, 11, 73 } | Support: 2
{ 3, 11, 78 } | Support: 2
{ 3, 11, 80 } | Support: 3
{ 3, 11, 83 } | Support: 3
{ 3, 11, 85 } | Support: 3
{ 3, 11, 87 } | Support: 2
{ 3, 12, 23 } | Support: 3
{ 3, 12, 38 } | Support: 2
{ 3, 12, 47 } | Support: 2
{ 3, 12, 48 } | Support: 2
{ 3, 12, 55 } | Support: 2
{ 3, 12, 73 } | Support: 3
{ 3, 12, 76 } | Support: 2
{ 3, 12, 87 } | Support: 2
{ 3, 13, 15 } | Support: 2
{ 3, 13, 51 } | Support: 2
{ 3, 13, 93 } | Support: 2
{ 3, 14, 23 } | Support: 2
{ 3, 14, 28 } | Support: 2
{ 3, 14, 40 } | Support: 2
{ 3, 14, 46 } | Support: 2
{ 3, 14, 47 } | Support: 2
{ 3, 14, 48 } | Support: 3
{ 3, 14, 62 } | Support: 2
{ 3, 14, 63 } | Support: 2
{ 3, 14, 69 } | Support: 2
{ 3, 14, 72 } | Support: 2
{ 3, 14, 73 } | Support: 2
{ 3, 14, 83 } | Support: 2
{ 3, 14, 85 } | Support: 3
{ 3, 15, 51 } | Support: 2
{ 3, 15, 93 } | Support: 2
{ 3, 17, 28 } | Support: 2
{ 3, 17, 35 } | Support: 2
{ 3, 17, 38 } | Support: 4
{ 3, 17, 45 } | Support: 4
{ 3, 17, 47 } | Support: 2
{ 3, 17, 63 } | Support: 4
{ 3, 17, 69 } | Support: 5
{ 3, 17, 74 } | Support: 2
{ 3, 17, 78 } | Support: 2
{ 3, 17, 81 } | Support: 2
{ 3, 17, 85 } | Support: 2
{ 3, 17, 87 } | Support: 2
{ 3, 17, 91 } | Support: 2
{ 3, 17, 94 } | Support: 3
{ 3, 19, 87 } | Support: 2
{ 3, 20, 36 } | Support: 2
{ 3, 20, 48 } | Support: 2
{ 3, 20, 61 } | Support: 2
{ 3, 20, 80 } | Support: 2
{ 3, 21, 48 } | Support: 2
{ 3, 21, 62 } | Support: 3
{ 3, 21, 85 } | Support: 2
{ 3, 21, 86 } | Support: 2
{ 3, 21, 89 } | Support: 2
{ 3, 23, 31 } | Support: 2
{ 3, 23, 38 } | Support: 2
{ 3, 23, 40 } | Support: 2
{ 3, 23, 41 } | Support: 2
{ 3, 23, 43 } | Support: 2
{ 3, 23, 48 } | Support: 2
{ 3, 23, 63 } | Support: 2
{ 3, 23, 68 } | Support: 2
{ 3, 23, 69 } | Support: 3
{ 3, 23, 73 } | Support: 4
{ 3, 23, 85 } | Support: 2
{ 3, 23, 87 } | Support: 7
{ 3, 23, 93 } | Support: 3
{ 3, 24, 27 } | Support: 2
{ 3, 24, 38 } | Support: 2
{ 3, 24, 48 } | Support: 2
{ 3, 24, 62 } | Support: 2
{ 3, 24, 80 } | Support: 2
{ 3, 24, 83 } | Support: 2
{ 3, 24, 85 } | Support: 3
{ 3, 24, 87 } | Support: 2
{ 3, 24, 95 } | Support: 2
{ 3, 25, 40 } | Support: 2
{ 3, 25, 43 } | Support: 2
{ 3, 25, 47 } | Support: 2
{ 3, 25, 52 } | Support: 2
{ 3, 25, 87 } | Support: 2
{ 3, 26, 39 } | Support: 2
{ 3, 26, 85 } | Support: 2
{ 3, 26, 87 } | Support: 3
{ 3, 27, 83 } | Support: 2
{ 3, 27, 85 } | Support: 2
{ 3, 28, 62 } | Support: 2
{ 3, 28, 69 } | Support: 2
{ 3, 28, 73 } | Support: 2
{ 3, 28, 85 } | Support: 2
{ 3, 28, 86 } | Support: 2
{ 3, 28, 95 } | Support: 2
{ 3, 29, 38 } | Support: 3
{ 3, 29, 48 } | Support: 2
{ 3, 29, 61 } | Support: 2
{ 3, 29, 78 } | Support: 2
{ 3, 29, 81 } | Support: 3
{ 3, 29, 87 } | Support: 4
{ 3, 29, 93 } | Support: 2
{ 3, 31, 69 } | Support: 3
{ 3, 31, 87 } | Support: 3
{ 3, 33, 71 } | Support: 2
{ 3, 33, 83 } | Support: 2
{ 3, 33, 85 } | Support: 2
{ 3, 33, 86 } | Support: 2
{ 3, 34, 69 } | Support: 2
{ 3, 34, 85 } | Support: 2
{ 3, 34, 87 } | Support: 2
{ 3, 35, 38 } | Support: 4
{ 3, 35, 43 } | Support: 2
{ 3, 35, 47 } | Support: 2
{ 3, 35, 63 } | Support: 3
{ 3, 35, 87 } | Support: 5
{ 3, 36, 38 } | Support: 2
{ 3, 36, 40 } | Support: 3
{ 3, 36, 43 } | Support: 2
{ 3, 36, 45 } | Support: 2
{ 3, 36, 46 } | Support: 2
{ 3, 36, 48 } | Support: 2
{ 3, 36, 51 } | Support: 2
{ 3, 36, 55 } | Support: 3
{ 3, 36, 61 } | Support: 4
{ 3, 36, 62 } | Support: 2
{ 3, 36, 63 } | Support: 5
{ 3, 36, 68 } | Support: 2
{ 3, 36, 69 } | Support: 2
{ 3, 36, 70 } | Support: 2
{ 3, 36, 71 } | Support: 2
{ 3, 36, 83 } | Support: 2
{ 3, 36, 85 } | Support: 2
{ 3, 36, 87 } | Support: 5
{ 3, 36, 95 } | Support: 2
{ 3, 38, 39 } | Support: 3
{ 3, 38, 43 } | Support: 4
{ 3, 38, 45 } | Support: 2
{ 3, 38, 47 } | Support: 2
{ 3, 38, 60 } | Support: 2
{ 3, 38, 62 } | Support: 3
{ 3, 38, 63 } | Support: 6
{ 3, 38, 67 } | Support: 2
{ 3, 38, 69 } | Support: 4
{ 3, 38, 72 } | Support: 4
{ 3, 38, 73 } | Support: 3
{ 3, 38, 81 } | Support: 5
{ 3, 38, 83 } | Support: 3
{ 3, 38, 85 } | Support: 2
{ 3, 38, 87 } | Support: 8
{ 3, 38, 93 } | Support: 2
{ 3, 38, 95 } | Support: 2
{ 3, 39, 47 } | Support: 2
{ 3, 39, 53 } | Support: 2
{ 3, 39, 69 } | Support: 2
{ 3, 39, 73 } | Support: 2
{ 3, 39, 80 } | Support: 2
{ 3, 39, 85 } | Support: 2
{ 3, 39, 87 } | Support: 4
{ 3, 39, 95 } | Support: 3
{ 3, 40, 43 } | Support: 3
{ 3, 40, 47 } | Support: 2
{ 3, 40, 52 } | Support: 2
{ 3, 40, 61 } | Support: 2
{ 3, 40, 62 } | Support: 2
{ 3, 40, 68 } | Support: 2
{ 3, 40, 69 } | Support: 2
{ 3, 40, 71 } | Support: 2
{ 3, 40, 72 } | Support: 2
{ 3, 40, 87 } | Support: 2
{ 3, 40, 95 } | Support: 2
{ 3, 43, 47 } | Support: 2
{ 3, 43, 48 } | Support: 2
{ 3, 43, 52 } | Support: 2
{ 3, 43, 63 } | Support: 4
{ 3, 43, 72 } | Support: 2
{ 3, 43, 73 } | Support: 2
{ 3, 43, 87 } | Support: 6
{ 3, 45, 47 } | Support: 2
{ 3, 45, 52 } | Support: 2
{ 3, 45, 63 } | Support: 2
{ 3, 45, 69 } | Support: 5
{ 3, 45, 85 } | Support: 2
{ 3, 45, 87 } | Support: 2
{ 3, 45, 94 } | Support: 3
{ 3, 47, 48 } | Support: 3
{ 3, 47, 52 } | Support: 2
{ 3, 47, 55 } | Support: 2
{ 3, 47, 63 } | Support: 3
{ 3, 47, 80 } | Support: 2
{ 3, 47, 85 } | Support: 4
{ 3, 47, 87 } | Support: 2
{ 3, 47, 95 } | Support: 2
{ 3, 48, 55 } | Support: 3
{ 3, 48, 61 } | Support: 4
{ 3, 48, 62 } | Support: 2
{ 3, 48, 63 } | Support: 3
{ 3, 48, 69 } | Support: 4
{ 3, 48, 72 } | Support: 3
{ 3, 48, 73 } | Support: 2
{ 3, 48, 78 } | Support: 2
{ 3, 48, 80 } | Support: 5
{ 3, 48, 85 } | Support: 2
{ 3, 48, 86 } | Support: 2
{ 3, 48, 87 } | Support: 4
{ 3, 48, 88 } | Support: 2
{ 3, 48, 89 } | Support: 3
{ 3, 48, 95 } | Support: 2
{ 3, 49, 71 } | Support: 2
{ 3, 49, 89 } | Support: 2
{ 3, 49, 90 } | Support: 2
{ 3, 51, 60 } | Support: 2
{ 3, 51, 93 } | Support: 2
{ 3, 55, 63 } | Support: 3
{ 3, 55, 69 } | Support: 2
{ 3, 55, 87 } | Support: 3
{ 3, 55, 95 } | Support: 2
{ 3, 60, 67 } | Support: 2
{ 3, 61, 62 } | Support: 4
{ 3, 61, 63 } | Support: 5
{ 3, 61, 69 } | Support: 2
{ 3, 61, 74 } | Support: 2
{ 3, 61, 80 } | Support: 5
{ 3, 61, 86 } | Support: 2
{ 3, 61, 93 } | Support: 2
{ 3, 62, 63 } | Support: 3
{ 3, 62, 69 } | Support: 2
{ 3, 62, 72 } | Support: 2
{ 3, 62, 85 } | Support: 2
{ 3, 62, 86 } | Support: 2
{ 3, 62, 93 } | Support: 2
{ 3, 63, 69 } | Support: 2
{ 3, 63, 70 } | Support: 2
{ 3, 63, 73 } | Support: 2
{ 3, 63, 78 } | Support: 2
{ 3, 63, 80 } | Support: 2
{ 3, 63, 81 } | Support: 3
{ 3, 63, 83 } | Support: 2
{ 3, 63, 85 } | Support: 3
{ 3, 63, 86 } | Support: 2
{ 3, 63, 87 } | Support: 5
{ 3, 63, 91 } | Support: 2
{ 3, 63, 92 } | Support: 2
{ 3, 63, 95 } | Support: 3
{ 3, 67, 95 } | Support: 2
{ 3, 68, 71 } | Support: 2
{ 3, 68, 78 } | Support: 2
{ 3, 68, 87 } | Support: 4
{ 3, 68, 95 } | Support: 2
{ 3, 69, 72 } | Support: 2
{ 3, 69, 78 } | Support: 2
{ 3, 69, 85 } | Support: 4
{ 3, 69, 86 } | Support: 3
{ 3, 69, 87 } | Support: 7
{ 3, 69, 94 } | Support: 3
{ 3, 69, 95 } | Support: 2
{ 3, 71, 87 } | Support: 2
{ 3, 71, 89 } | Support: 2
{ 3, 71, 90 } | Support: 2
{ 3, 71, 95 } | Support: 2
{ 3, 72, 85 } | Support: 2
{ 3, 73, 76 } | Support: 2
{ 3, 73, 87 } | Support: 3
{ 3, 74, 86 } | Support: 2
{ 3, 78, 87 } | Support: 3
{ 3, 78, 95 } | Support: 2
{ 3, 80, 85 } | Support: 3
{ 3, 80, 87 } | Support: 2
{ 3, 80, 95 } | Support: 3
{ 3, 81, 85 } | Support: 2
{ 3, 81, 87 } | Support: 3
{ 3, 81, 93 } | Support: 2
{ 3, 83, 85 } | Support: 4
{ 3, 83, 95 } | Support: 2
{ 3, 85, 87 } | Support: 4
{ 3, 85, 91 } | Support: 2
{ 3, 85, 95 } | Support: 6
{ 3, 86, 87 } | Support: 3
{ 3, 86, 89 } | Support: 2
{ 3, 87, 89 } | Support: 2
{ 3, 87, 93 } | Support: 4
{ 3, 87, 95 } | Support: 5
{ 3, 89, 90 } | Support: 2
{ 4, 5, 36 } | Support: 2
{ 4, 10, 40 } | Support: 2
{ 4, 10, 61 } | Support: 2
{ 4, 10, 63 } | Support: 2
{ 4, 11, 29 } | Support: 2
{ 4, 14, 36 } | Support: 2
{ 4, 14, 43 } | Support: 2
{ 4, 17, 35 } | Support: 2
{ 4, 17, 63 } | Support: 2
{ 4, 23, 26 } | Support: 2
{ 4, 26, 29 } | Support: 2
{ 4, 31, 69 } | Support: 2
{ 4, 35, 40 } | Support: 2
{ 4, 35, 52 } | Support: 2
{ 4, 35, 63 } | Support: 2
{ 4, 35, 89 } | Support: 2
{ 4, 36, 43 } | Support: 2
{ 4, 36, 47 } | Support: 2
{ 4, 36, 67 } | Support: 2
{ 4, 36, 78 } | Support: 2
{ 4, 36, 85 } | Support: 2
{ 4, 38, 51 } | Support: 2
{ 4, 40, 61 } | Support: 2
{ 4, 40, 63 } | Support: 2
{ 4, 47, 67 } | Support: 2
{ 4, 47, 85 } | Support: 2
{ 4, 52, 60 } | Support: 2
{ 4, 52, 63 } | Support: 3
{ 4, 52, 69 } | Support: 2
{ 4, 60, 63 } | Support: 3
{ 4, 60, 67 } | Support: 2
{ 4, 60, 69 } | Support: 2
{ 4, 60, 85 } | Support: 2
{ 4, 60, 87 } | Support: 2
{ 4, 61, 63 } | Support: 2
{ 4, 63, 67 } | Support: 2
{ 4, 63, 69 } | Support: 3
{ 4, 63, 78 } | Support: 2
{ 4, 63, 85 } | Support: 3
{ 4, 67, 85 } | Support: 4
{ 4, 67, 87 } | Support: 2
{ 4, 69, 78 } | Support: 2
{ 4, 78, 85 } | Support: 2
{ 4, 85, 87 } | Support: 2
{ 5, 7, 11 } | Support: 3
{ 5, 7, 25 } | Support: 2
{ 5, 8, 73 } | Support: 2
{ 5, 11, 67 } | Support: 2
{ 5, 14, 63 } | Support: 2
{ 5, 17, 36 } | Support: 2
{ 5, 22, 39 } | Support: 2
{ 5, 22, 66 } | Support: 2
{ 5, 22, 83 } | Support: 2
{ 5, 28, 38 } | Support: 2
{ 5, 29, 38 } | Support: 2
{ 5, 29, 86 } | Support: 2
{ 5, 35, 61 } | Support: 2
{ 5, 35, 77 } | Support: 2
{ 5, 36, 40 } | Support: 2
{ 5, 36, 41 } | Support: 2
{ 5, 36, 43 } | Support: 4
{ 5, 36, 67 } | Support: 2
{ 5, 36, 68 } | Support: 3
{ 5, 36, 71 } | Support: 2
{ 5, 36, 73 } | Support: 2
{ 5, 36, 83 } | Support: 2
{ 5, 36, 87 } | Support: 2
{ 5, 36, 95 } | Support: 2
{ 5, 38, 46 } | Support: 2
{ 5, 38, 62 } | Support: 2
{ 5, 38, 67 } | Support: 3
{ 5, 38, 85 } | Support: 3
{ 5, 38, 86 } | Support: 3
{ 5, 39, 43 } | Support: 2
{ 5, 39, 63 } | Support: 3
{ 5, 39, 66 } | Support: 2
{ 5, 39, 83 } | Support: 4
{ 5, 40, 68 } | Support: 2
{ 5, 40, 71 } | Support: 2
{ 5, 40, 95 } | Support: 2
{ 5, 43, 63 } | Support: 3
{ 5, 43, 68 } | Support: 2
{ 5, 43, 83 } | Support: 3
{ 5, 43, 87 } | Support: 2
{ 5, 49, 85 } | Support: 2
{ 5, 61, 63 } | Support: 2
{ 5, 61, 77 } | Support: 2
{ 5, 62, 73 } | Support: 2
{ 5, 63, 67 } | Support: 2
{ 5, 63, 68 } | Support: 2
{ 5, 63, 69 } | Support: 2
{ 5, 63, 72 } | Support: 3
{ 5, 63, 83 } | Support: 3
{ 5, 66, 83 } | Support: 2
{ 5, 67, 78 } | Support: 2
{ 5, 67, 85 } | Support: 3
{ 5, 68, 71 } | Support: 2
{ 5, 68, 87 } | Support: 2
{ 5, 68, 95 } | Support: 2
{ 5, 69, 72 } | Support: 2
{ 5, 71, 95 } | Support: 2
{ 5, 73, 93 } | Support: 2
{ 5, 78, 85 } | Support: 2
{ 6, 8, 38 } | Support: 2
{ 6, 8, 40 } | Support: 2
{ 6, 8, 42 } | Support: 2
{ 6, 8, 78 } | Support: 3
{ 6, 9, 23 } | Support: 2
{ 6, 9, 69 } | Support: 2
{ 6, 19, 25 } | Support: 2
{ 6, 19, 33 } | Support: 2
{ 6, 19, 62 } | Support: 2
{ 6, 19, 75 } | Support: 2
{ 6, 23, 69 } | Support: 2
{ 6, 25, 33 } | Support: 2
{ 6, 25, 62 } | Support: 2
{ 6, 25, 75 } | Support: 2
{ 6, 28, 63 } | Support: 2
{ 6, 33, 62 } | Support: 2
{ 6, 33, 75 } | Support: 2
{ 6, 36, 51 } | Support: 2
{ 6, 38, 40 } | Support: 2
{ 6, 38, 42 } | Support: 2
{ 6, 38, 78 } | Support: 2
{ 6, 40, 42 } | Support: 2
{ 6, 40, 78 } | Support: 2
{ 6, 42, 78 } | Support: 3
{ 6, 48, 69 } | Support: 2
{ 6, 55, 78 } | Support: 2
{ 6, 62, 75 } | Support: 2
{ 6, 63, 83 } | Support: 2
{ 6, 67, 83 } | Support: 2
{ 6, 69, 87 } | Support: 2
{ 6, 78, 83 } | Support: 2
{ 7, 8, 9 } | Support: 2
{ 7, 8, 11 } | Support: 2
{ 7, 8, 38 } | Support: 2
{ 7, 8, 63 } | Support: 3
{ 7, 8, 66 } | Support: 2
{ 7, 8, 67 } | Support: 2
{ 7, 8, 68 } | Support: 2
{ 7, 8, 69 } | Support: 2
{ 7, 8, 85 } | Support: 4
{ 7, 8, 87 } | Support: 2
{ 7, 9, 63 } | Support: 2
{ 7, 11, 38 } | Support: 3
{ 7, 11, 85 } | Support: 3
{ 7, 14, 28 } | Support: 2
{ 7, 14, 47 } | Support: 2
{ 7, 14, 83 } | Support: 3
{ 7, 14, 85 } | Support: 2
{ 7, 17, 28 } | Support: 2
{ 7, 17, 32 } | Support: 2
{ 7, 17, 38 } | Support: 2
{ 7, 17, 42 } | Support: 2
{ 7, 17, 43 } | Support: 2
{ 7, 17, 49 } | Support: 2
{ 7, 17, 52 } | Support: 4
{ 7, 17, 61 } | Support: 2
{ 7, 17, 63 } | Support: 3
{ 7, 17, 83 } | Support: 3
{ 7, 17, 87 } | Support: 2
{ 7, 21, 63 } | Support: 2
{ 7, 22, 25 } | Support: 2
{ 7, 22, 36 } | Support: 2
{ 7, 22, 89 } | Support: 2
{ 7, 23, 52 } | Support: 2
{ 7, 23, 73 } | Support: 2
{ 7, 23, 83 } | Support: 2
{ 7, 24, 27 } | Support: 2
{ 7, 24, 38 } | Support: 2
{ 7, 24, 43 } | Support: 2
{ 7, 24, 83 } | Support: 2
{ 7, 24, 85 } | Support: 2
{ 7, 25, 36 } | Support: 4
{ 7, 25, 38 } | Support: 2
{ 7, 25, 89 } | Support: 2
{ 7, 26, 40 } | Support: 2
{ 7, 27, 83 } | Support: 2
{ 7, 27, 85 } | Support: 2
{ 7, 28, 32 } | Support: 2
{ 7, 28, 38 } | Support: 4
{ 7, 28, 43 } | Support: 3
{ 7, 28, 52 } | Support: 2
{ 7, 28, 61 } | Support: 2
{ 7, 28, 69 } | Support: 2
{ 7, 28, 78 } | Support: 2
{ 7, 28, 86 } | Support: 2
{ 7, 32, 38 } | Support: 2
{ 7, 32, 43 } | Support: 2
{ 7, 32, 52 } | Support: 2
{ 7, 32, 61 } | Support: 2
{ 7, 36, 61 } | Support: 2
{ 7, 36, 89 } | Support: 2
{ 7, 38, 39 } | Support: 2
{ 7, 38, 43 } | Support: 3
{ 7, 38, 47 } | Support: 3
{ 7, 38, 52 } | Support: 3
{ 7, 38, 61 } | Support: 2
{ 7, 38, 62 } | Support: 3
{ 7, 38, 69 } | Support: 3
{ 7, 38, 85 } | Support: 4
{ 7, 39, 51 } | Support: 2
{ 7, 39, 60 } | Support: 2
{ 7, 40, 87 } | Support: 2
{ 7, 42, 49 } | Support: 2
{ 7, 42, 63 } | Support: 2
{ 7, 42, 83 } | Support: 2
{ 7, 43, 52 } | Support: 2
{ 7, 43, 61 } | Support: 2
{ 7, 46, 67 } | Support: 2
{ 7, 46, 85 } | Support: 2
{ 7, 47, 52 } | Support: 2
{ 7, 47, 68 } | Support: 2
{ 7, 47, 80 } | Support: 2
{ 7, 47, 83 } | Support: 2
{ 7, 47, 85 } | Support: 2
{ 7, 48, 61 } | Support: 2
{ 7, 48, 74 } | Support: 2
{ 7, 48, 78 } | Support: 3
{ 7, 49, 63 } | Support: 2
{ 7, 49, 83 } | Support: 2
{ 7, 51, 60 } | Support: 2
{ 7, 52, 61 } | Support: 2
{ 7, 52, 68 } | Support: 2
{ 7, 52, 80 } | Support: 3
{ 7, 52, 83 } | Support: 2
{ 7, 60, 69 } | Support: 2
{ 7, 63, 83 } | Support: 3
{ 7, 63, 85 } | Support: 2
{ 7, 66, 69 } | Support: 2
{ 7, 66, 85 } | Support: 2
{ 7, 67, 69 } | Support: 2
{ 7, 67, 85 } | Support: 3
{ 7, 67, 87 } | Support: 2
{ 7, 68, 80 } | Support: 2
{ 7, 69, 85 } | Support: 3
{ 7, 83, 85 } | Support: 4
{ 7, 83, 95 } | Support: 2
{ 7, 85, 86 } | Support: 2
{ 7, 85, 87 } | Support: 2
{ 7, 85, 93 } | Support: 2
{ 7, 85, 95 } | Support: 2
{ 7, 86, 87 } | Support: 2
{ 7, 86, 91 } | Support: 2
{ 7, 87, 97 } | Support: 2
{ 8, 9, 17 } | Support: 3
{ 8, 9, 21 } | Support: 2
{ 8, 9, 28 } | Support: 2
{ 8, 9, 38 } | Support: 2
{ 8, 9, 45 } | Support: 2
{ 8, 9, 63 } | Support: 4
{ 8, 9, 66 } | Support: 2
{ 8, 9, 67 } | Support: 2
{ 8, 9, 81 } | Support: 2
{ 8, 10, 36 } | Support: 2
{ 8, 10, 38 } | Support: 2
{ 8, 10, 61 } | Support: 2
{ 8, 10, 72 } | Support: 2
{ 8, 10, 73 } | Support: 2
{ 8, 10, 90 } | Support: 2
{ 8, 11, 28 } | Support: 2
{ 8, 11, 36 } | Support: 5
{ 8, 11, 38 } | Support: 4
{ 8, 11, 40 } | Support: 2
{ 8, 11, 46 } | Support: 3
{ 8, 11, 48 } | Support: 2
{ 8, 11, 51 } | Support: 2
{ 8, 11, 61 } | Support: 2
{ 8, 11, 63 } | Support: 4
{ 8, 11, 72 } | Support: 2
{ 8, 11, 85 } | Support: 2
{ 8, 12, 36 } | Support: 2
{ 8, 12, 50 } | Support: 2
{ 8, 12, 63 } | Support: 3
{ 8, 12, 66 } | Support: 2
{ 8, 13, 28 } | Support: 4
{ 8, 13, 40 } | Support: 2
{ 8, 14, 17 } | Support: 2
{ 8, 14, 69 } | Support: 2
{ 8, 17, 21 } | Support: 2
{ 8, 17, 36 } | Support: 2
{ 8, 17, 38 } | Support: 3
{ 8, 17, 63 } | Support: 5
{ 8, 17, 66 } | Support: 2
{ 8, 17, 67 } | Support: 2
{ 8, 17, 74 } | Support: 2
{ 8, 17, 83 } | Support: 3
{ 8, 17, 86 } | Support: 2
{ 8, 20, 48 } | Support: 2
{ 8, 20, 61 } | Support: 2
{ 8, 20, 63 } | Support: 2
{ 8, 20, 80 } | Support: 2
{ 8, 21, 40 } | Support: 2
{ 8, 21, 63 } | Support: 3
{ 8, 21, 66 } | Support: 4
{ 8, 21, 69 } | Support: 2
{ 8, 21, 81 } | Support: 2
{ 8, 22, 29 } | Support: 2
{ 8, 23, 38 } | Support: 2
{ 8, 23, 48 } | Support: 2
{ 8, 23, 81 } | Support: 2
{ 8, 23, 86 } | Support: 2
{ 8, 23, 87 } | Support: 3
{ 8, 26, 29 } | Support: 2
{ 8, 26, 38 } | Support: 2
{ 8, 26, 69 } | Support: 2
{ 8, 26, 93 } | Support: 2
{ 8, 26, 98 } | Support: 2
{ 8, 28, 38 } | Support: 3
{ 8, 28, 40 } | Support: 3
{ 8, 28, 45 } | Support: 2
{ 8, 28, 48 } | Support: 2
{ 8, 28, 63 } | Support: 3
{ 8, 28, 72 } | Support: 2
{ 8, 28, 73 } | Support: 2
{ 8, 28, 81 } | Support: 3
{ 8, 29, 34 } | Support: 3
{ 8, 29, 36 } | Support: 2
{ 8, 29, 38 } | Support: 2
{ 8, 29, 43 } | Support: 2
{ 8, 29, 47 } | Support: 2
{ 8, 29, 48 } | Support: 4
{ 8, 29, 51 } | Support: 2
{ 8, 29, 67 } | Support: 2
{ 8, 29, 69 } | Support: 2
{ 8, 29, 73 } | Support: 2
{ 8, 29, 86 } | Support: 3
{ 8, 29, 87 } | Support: 4
{ 8, 35, 61 } | Support: 2
{ 8, 35, 72 } | Support: 3
{ 8, 35, 78 } | Support: 2
{ 8, 35, 87 } | Support: 2
{ 8, 35, 90 } | Support: 2
{ 8, 36, 38 } | Support: 3
{ 8, 36, 39 } | Support: 2
{ 8, 36, 42 } | Support: 2
{ 8, 36, 43 } | Support: 3
{ 8, 36, 46 } | Support: 3
{ 8, 36, 48 } | Support: 4
{ 8, 36, 61 } | Support: 4
{ 8, 36, 63 } | Support: 8
{ 8, 36, 69 } | Support: 3
{ 8, 36, 71 } | Support: 2
{ 8, 36, 78 } | Support: 2
{ 8, 36, 83 } | Support: 2
{ 8, 36, 85 } | Support: 2
{ 8, 36, 90 } | Support: 2
{ 8, 38, 39 } | Support: 4
{ 8, 38, 40 } | Support: 2
{ 8, 38, 42 } | Support: 4
{ 8, 38, 43 } | Support: 2
{ 8, 38, 45 } | Support: 2
